#NAME	H800_swab_1_S1	H800_swab_2_S1	H801_swab_1_S1	H802_swab_1_S1	H802_swab_2_S1	H803_swab_1_S1	H803_swab_2_S1	H804_swab_1_S1	H804_swab_4_S1	H805_swab_1_S1	H805_swab_2_S1	H806_swab_1_S1	H806_swab_2_S1	H807_swab_1_S1	H807_swab_2_S1	H809_swab_1_S1	H809_swab_2_S1	H810_swab_1_S1	H813_swab_3_S1	H813_swab_4_S1	H814_chip_2_S1	H814_chip_S1	H815_chip_S1	H817_chip_S1	H817_swab_1_S1	H817_swab_2_S1	H818_swab_1_S1	H818_swab_2_S1	H819_swab_1_S1	H819_swab_2_S1	H820_swab_1_S1	H820_swab_2_S1	H821_chip_S1	H821_swab_1_S1	H821_swab_2_S1	H822_swab_1_S1	H822_swab_2_S1	H823_chip_S1	H823_swab_1_S1	H825_swab_1_S1	H825_swab_2_S1	H827_chip_S1	H827_swab_1_S1	H827_swab_2_S1	H831_chip_2_S1	H831_chip_S1	H831_swab_1_S1	H831_swab_2_S1	H833_swab_1_S1	H834_swab_1_S1	H834_swab_2_S1	H835_chip_2_S1	H835_chip_S1	H837_swab_1_S1	H837_swab_2_S1	H838_chip_S1	H840_chip_S1	H840_swab_1_S1	H840_swab_2_S1	H841_chip_S1	H841_swab_1_S1	H841_swab_2_S1
o__Thermogemmatisporales	14	51	5	51	75	42	3	68	7	35	5	75	48	45	23	10	16	17	130	154	63	430	1321	4	77	448	4	53	35	8	10	36	349	23	29	68	26	7	203	245	83	144	0	3	2	1	59	184	10	231	239	87	335	18	19	334	138	8	7	166	8	9
o__Mixiales	116	344	42	266	111	29	98	86	833	422	93	50	16	217	312	1018	142	101	360	424	2	3	21	9	228	166	65	69	885	306	779	281	7	218	65	86	72	0	100	56	61	2	61	120	10	0	55	55	46	38	43	2	1	8	6	4	1	268	25	0	4	16
o__Phototrophicales	45	54	77	62	84	50	16	168	45	139	60	136	59	88	30	3	36	14	77	112	138	1690	542	9	54	151	20	34	17	17	24	35	182	68	26	86	75	42	214	208	97	121	12	17	11	1	44	65	92	161	271	215	661	23	32	291	80	31	30	251	118	52
o__Thermodesulfobacteriales	24	34	40	24	31	98	3	33	13	41	81	48	45	28	25	5	10	21	38	27	6	36	137	14	47	46	15	74	10	12	2	16	105	45	41	35	20	2	32	100	21	172	13	6	10	0	21	34	32	32	41	45	156	104	138	115	42	24	44	110	61	33
o__Ghabrivirales	0	0	0	0	0	0	0	0	0	0	0	13	3	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	4	1	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	2	11	0	0	0	0	0	0	0	0	0	0	0
o__Rickettsiales	1420	2738	1632	3999	3887	589	831	4288	1889	1258	374	201	231	2446	2583	5649	3717	386	4084	8504	20	85	191	30	3793	2382	7050	1221	3629	1820	3678	5165	213	6539	1614	2990	1037	14	1750	2175	2182	126	12472	4797	345	0	3417	911	776	1796	1939	73	225	215	140	93	136	1626	671	161	608	806
o__Candidatus Obscuribacterales	5	12	2	16	8	3	2	26	0	6	16	15	10	9	5	2	11	2	38	17	1	44	78	1	9	30	3	8	4	6	3	3	16	10	0	17	14	5	57	12	11	2	2	2	3	0	11	9	14	30	30	27	63	2	3	77	3	6	15	3	16	16
o__Gelidiales	0	0	0	1	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Temnopleuroida	4	11	0	1	5	4	0	3	3	0	0	3	4	0	3	4	1	2	9	14	1	9	13	0	0	2	4	6	4	9	2	3	3	6	7	4	13	0	4	5	14	0	7	9	3	0	1	6	1	2	2	4	1	1	0	6	4	1	0	1	1	0
o__Galliformes	4	7	4	4	29	7	2	27	11	6	4	17	2	3	7	4	10	3	35	45	16	4	8	4	14	34	21	13	10	6	16	15	1	15	6	28	12	0	36	11	16	0	11	8	26	0	8	2	4	7	3	2	16	1	4	3	2	4	0	1	6	15
o__Pyramimonadales	7	13	5	21	11	5	2	9	9	1	9	3	5	4	4	10	4	10	17	12	7	7	23	2	5	5	3	3	3	7	9	10	0	1	0	10	8	0	10	1	9	15	1	4	5	0	1	6	2	12	6	3	2	0	1	2	4	3	6	4	11	29
o__Iodidimonadales	32	32	61	9	8	7	0	21	33	16	44	126	38	31	7	2	2	49	27	24	2	89	22	1	12	23	4	4	2	25	0	3	2	3	6	9	8	0	20	27	3	2	0	10	7	0	2	2	18	2	0	7	11	2	4	9	8	4	26	3	112	40
o__Caldilineales	45	89	63	69	93	64	17	114	51	164	74	203	221	118	27	3	36	31	121	117	176	2125	911	27	54	164	26	49	18	35	19	34	592	34	108	141	95	65	225	761	217	497	16	47	17	4	115	214	123	103	138	313	998	89	124	914	223	51	82	679	188	152
o__Halopanivirales	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	1	0	165	0	0	0	2	0	1	0	0	1	0	5	25	18	20	15	0	0	57	2	0
o__Pterioida	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Methanophagales	2	3	0	6	9	60	0	8	2	22	6	57	105	19	6	0	0	3	14	4	4	70	27	13	15	14	0	41	4	4	26	2	112	1	14	20	4	0	13	68	28	117	10	0	8	0	11	29	5	29	43	12	49	82	124	122	76	2	10	99	42	20
o__Helotiales	551	3941	905	13021	7925	905	815	9146	3144	2484	427	396	211	4354	2642	8775	5418	176	9120	11220	47	88	646	189	11974	8897	12120	4219	9498	5863	12806	14523	150	11891	3339	5712	3175	6	5098	4665	5528	141	22410	8913	439	0	6444	1064	499	6874	8974	30	108	491	328	75	157	2112	212	65	209	170
o__Streptosporangiales	2171	1996	2280	2397	4595	1997	750	8469	4239	2309	3043	3434	2701	3382	2991	593	729	835	6174	4097	11774	36211	53778	36193	7190	5215	4022	940	686	1131	925	706	19740	808	2694	2192	1612	1104	3856	10199	3750	10256	367	468	323	72	1669	2547	1444	8403	18279	5683	21676	447	783	18224	4743	847	737	5184	1362	1373
o__Columbiformes	1	0	3	0	8	1	0	0	19	6	4	1	0	2	0	19	0	1	5	0	1	1	2	2	5	1	0	0	10	0	6	8	0	2	2	1	4	0	1	0	2	0	0	0	4	0	1	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0
o__Fibrobacterales	20	54	33	45	65	14	9	79	15	102	213	45	102	189	71	6	11	20	59	49	6	156	101	5	24	43	27	17	9	10	18	28	106	30	11	55	36	5	75	42	37	11	17	22	13	0	28	89	47	59	136	29	85	11	12	79	26	33	48	40	143	116
o__Dasyuromorphia	0	0	0	16	29	9	0	1	0	2	0	0	0	1	2	0	0	0	0	1	0	2	3	0	0	7	0	0	0	0	0	1	0	1	0	0	34	0	8	1	1	1	0	0	2	0	0	0	1	0	0	0	2	9	0	0	0	0	0	1	0	0
o__Ixodida	373	1445	479	1899	2587	725	161	1654	595	414	175	160	119	970	865	1615	1171	126	1818	3299	63	258	121	82	1596	1699	2050	1036	1255	901	1318	1747	151	2474	784	1722	1389	48	805	945	1210	51	5123	1774	149	0	1363	201	212	879	1138	74	165	80	79	82	84	462	107	60	159	220
o__Rhytismatales	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	2	0	0	4	0	0	0	0	12	2	0	0	5	8	5	10	0	2	2	0	0	0	0	3	0	0	13	4	0	0	4	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0
o__Thraustochytrida	35	62	56	98	61	21	4	51	14	24	6	4	25	21	14	9	14	9	91	37	0	24	39	5	33	57	4	19	10	7	14	15	9	15	7	27	12	2	30	15	34	5	46	10	10	0	22	22	4	7	10	9	30	4	2	6	5	18	4	9	8	9
o__Dehalococcoidales	5	12	11	15	19	17	6	25	1	21	10	18	14	19	2	2	8	5	22	11	49	202	103	7	14	43	12	8	2	0	0	8	71	3	7	18	4	1	32	74	24	31	39	5	4	0	15	18	14	25	20	52	135	2	7	104	83	3	7	58	31	32
o__Chitinivibrionales	3	3	1	7	3	1	1	2	4	10	3	10	20	7	0	0	2	0	12	7	2	21	19	1	2	2	2	0	0	0	6	1	20	0	0	4	3	0	3	2	1	5	1	0	2	0	0	0	4	1	9	5	0	0	0	7	1	0	2	4	17	5
o__Diversisporales	483	3974	438	531	414	204	440	336	1330	909	156	148	113	2858	2782	6345	4412	118	5120	13156	4	4	25	12	3117	531	8719	636	4319	2536	4482	5042	12	9491	2253	1291	398	5	524	1518	989	6	22286	7835	63	1	5391	328	460	491	351	2	2	55	81	0	67	1389	56	2	35	22
o__Rhodospirillales	81594	34733	65017	20164	16648	6774	11206	20207	13350	14967	53626	25782	19910	24020	27009	5457	14142	24784	40962	26256	2570	12604	157932	1250	10915	38250	5995	7268	7943	14049	3976	12979	9676	21506	15799	24867	38900	3491	64276	16063	17762	2611	2694	8297	13745	33	3504	4224	11511	18911	13507	5156	10309	1776	3125	6179	2437	11913	260748	2780	164857	101741
o__Tissierellales	125	63	46	153	203	78	221	761	15	589	126	730	469	1113	1506	53	57	14	80	167	113	433	130	31	87	53	186	10	13	19	287	17	169	24	320	70	67	10	50	153	74	235	489	54	143	1	453	888	471	47	112	163	539	48	87	332	66	27	342	139	262	207
o__Mariprofundales	2	11	10	2	9	4	0	8	0	11	11	25	11	15	2	3	6	6	4	4	1	13	35	0	7	3	1	1	2	2	2	3	20	1	12	4	3	3	15	73	11	9	0	2	2	0	5	8	25	83	253	12	19	3	8	7	11	10	17	12	67	22
o__Rhabdonematales	2	7	2	14	31	12	1	13	9	5	4	2	5	8	2	10	10	0	20	10	2	1	8	7	5	3	3	0	6	6	1	3	2	0	6	5	3	1	8	2	5	5	0	0	0	0	4	4	4	0	7	0	0	1	0	5	0	1	1	2	1	4
o__Casuariiformes	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	1	1	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0
o__Alismatales	32	53	15	30	131	11	4	96	24	29	26	28	27	35	24	15	58	2	75	103	1	7	20	3	60	83	59	36	89	48	51	83	10	51	81	130	76	0	129	65	74	7	34	4	22	0	18	31	6	10	14	2	9	1	8	2	3	9	24	6	106	191
o__Tribonematales	13	39	11	14	22	15	2	19	14	10	26	30	4	9	10	9	2	5	45	38	5	16	13	1	13	25	6	19	14	2	14	5	8	15	3	15	19	2	21	11	18	6	15	21	3	0	10	8	15	8	23	7	12	25	34	16	2	7	43	10	12	79
o__Oligoflexales	193	189	218	117	57	69	10	135	47	85	208	236	32	108	139	15	31	29	112	164	27	193	65	18	75	167	36	27	13	28	10	27	93	28	20	644	36	14	164	116	61	36	13	35	14	1	24	35	63	45	30	32	76	9	10	36	19	41	71	10	64	128
o__Chlamydiales	20	42	26	15	43	11	2	21	26	54	39	15	26	46	33	20	14	5	43	78	44	57	70	9	34	35	31	20	31	18	19	13	85	40	15	40	35	0	27	86	19	13	17	6	18	0	9	44	7	246	536	5	22	27	6	54	23	9	18	32	36	49
o__Unionida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
o__Thermoanaerobacterales	203	139	51	63	102	90	306	98	108	1256	509	1312	1050	2824	2011	50	81	50	214	157	365	2173	600	95	242	150	474	140	23	13	884	26	751	25	598	84	83	43	120	569	193	829	363	63	46	3	682	1505	621	405	936	289	1056	82	170	863	312	50	446	508	382	456
o__Syntrophobacterales	48	71	85	94	111	97	30	98	23	110	140	128	131	187	186	29	48	26	139	142	107	384	251	18	70	228	42	25	27	88	22	29	598	48	239	81	57	21	169	366	123	336	49	27	23	5	49	114	37	108	92	93	378	22	20	818	243	68	108	201	242	251
o__Proboscidea	1	0	0	0	7	5	0	1	0	0	0	0	0	2	0	0	0	0	0	2	14	0	2	3	2	0	0	0	0	0	0	0	0	4	1	6	0	2	0	7	7	0	2	0	11	0	0	2	0	0	2	0	0	0	0	0	0	0	0	2	2	3
o__Miltoncostaeales	8	10	23	63	58	168	2	100	16	89	8	54	32	35	13	4	6	11	40	67	382	953	900	32	50	98	19	62	6	18	11	21	606	7	31	76	84	15	117	296	111	116	4	7	8	0	19	63	6	531	1416	143	779	201	241	613	132	9	17	126	23	6
o__Thermoproteales	8	10	5	24	16	44	2	13	5	14	19	37	17	17	13	2	4	5	22	9	11	91	50	26	13	24	11	52	1	15	11	3	124	4	6	6	17	0	13	85	19	85	4	7	0	0	2	23	4	29	50	27	76	55	102	102	18	7	4	123	14	10
o__Chaetophorales	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Gloeochaetales	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Sarcoptiformes	45	96	22	4836	9777	45936	830	839	110	163	148	50	89	235	112	73	159	104	2696	1393	74	49	66	64	324	473	78	1502	187	160	71	586	123	99	41	2560	5882	238	1166	925	3330	87	51	63	61	2	52	127	57	2807	2801	215	180	2311	1376	133	31	105	42	38	116	152
o__Leptocylindrales	0	5	0	6	6	11	2	9	8	9	1	1	0	3	5	0	0	3	3	2	0	1	2	0	2	3	0	1	2	2	4	2	2	0	1	2	3	0	4	5	7	0	3	0	0	0	2	3	2	0	0	0	7	0	7	1	0	4	1	4	4	2
o__Zingiberales	116	159	168	90	723	24	30	311	53	132	75	104	77	80	125	308	149	35	356	430	12	60	44	9	235	321	263	108	516	228	327	420	6	468	287	389	265	1	382	164	131	12	226	122	92	0	140	76	42	38	42	1	10	40	38	26	6	66	62	12	64	76
o__Umbilicariales	34	281	62	3859	2278	227	63	1177	473	229	54	33	5	330	248	682	479	8	737	769	10	13	113	22	1316	1276	1144	600	1045	604	1267	1410	8	932	335	864	459	0	812	552	879	6	1771	951	72	1	531	142	44	1237	1375	0	7	51	22	3	17	208	34	5	26	5
o__Dioscoreales	0	3	0	5	57	2	0	26	4	3	26	2	4	1	1	2	2	0	6	17	0	0	0	0	6	19	9	2	28	5	2	15	1	15	17	46	17	0	47	16	8	1	4	1	1	0	0	2	1	15	23	1	0	0	0	0	0	1	0	1	3	0
o__Siphonaptera	0	5	0	6	26	10	0	9	3	6	2	9	0	0	0	2	0	0	16	4	2	0	0	8	6	16	3	36	8	1	6	7	2	4	6	19	221	2	172	16	2	30	13	4	0	0	5	4	2	3	29	0	4	0	0	2	0	0	0	0	2	4
o__Poecilosclerida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Leucosolenida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Lycopodiales	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Aplysiida	0	1	3	4	15	4	0	6	4	5	0	0	2	1	2	0	1	0	0	2	1	11	2	1	7	9	2	3	1	3	3	8	1	2	2	15	25	0	5	2	3	3	5	5	0	0	4	7	10	4	3	0	0	4	7	33	0	4	2	0	7	2
o__Dentaliida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Pinguiochrysidales	6	46	4	10	13	8	0	23	7	10	14	16	8	5	4	13	12	0	49	24	1	49	22	1	13	15	11	6	11	5	14	9	53	27	12	12	23	1	13	32	21	30	14	6	2	1	18	20	10	12	11	6	14	1	1	25	19	5	3	66	14	5
o__Jingchuvirales	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Sphingobacteriales	1669	3443	1227	1851	3417	739	103954	8727	1158	166696	66192	2177	16056	2051	1127	543	1249	76215	1301	2372	306	1649	947	89	1006	8828	899	846	803	1189	865	2736	1075	879	1052	3964	1748	56	3761	2042	1291	165	823	601	38656	1	611	1821	1391	854	1715	697	1221	415	480	427	200	1144	243881	622	245629	465360
o__Macroscelidea	2	2	3	0	0	0	0	2	0	0	0	0	0	1	0	7	1	0	6	8	0	0	1	0	4	0	4	3	7	3	11	13	0	8	1	1	0	0	0	1	2	0	6	7	0	0	6	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
o__Candidatus Eremiobacterales	10	14	10	43	60	17	21	39	5	23	12	29	15	27	22	1	146	10	189	253	39	216	568	7	154	324	41	50	23	13	5	29	171	26	15	45	32	8	75	82	44	53	2	6	2	0	16	26	29	131	287	49	218	2	7	85	22	13	15	46	17	7
o__Balanomorpha	2	34	7	66	97	14	1	56	7	5	6	2	1	4	0	3	6	6	45	31	1	2	30	0	8	39	8	10	38	54	6	13	4	9	24	35	103	2	71	11	6	13	9	6	5	0	1	3	2	7	17	1	6	2	4	3	6	2	2	25	7	13
o__Cypriniformes	3	16	11	37	115	47	9	21	9	10	10	36	24	11	13	22	11	3	34	52	40	1	15	14	21	33	13	34	19	35	20	44	237	30	14	123	74	7	61	83	42	4	31	18	50	2	16	20	5	16	38	2	1	7	10	11	27	6	14	15	15	13
o__Fagales	1167	2377	1346	22225	13828	1968	588	16958	2120	1854	537	307	262	2208	1711	4903	3745	259	5057	6693	82	54	204	87	9150	10746	7634	2751	5481	3078	7235	10446	222	5481	1804	15175	6962	12	8766	6441	14479	118	14850	9091	884	23	3251	1575	491	18676	23656	9	55	557	332	12	487	2958	510	31	661	232
o__Cutleriales	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Gnetales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Tepidisphaerales	4	3	0	2	7	2	0	10	0	2	3	1	0	2	0	1	4	4	3	16	0	0	2	0	4	17	2	0	2	4	0	6	0	2	6	7	6	0	24	4	2	0	0	0	1	0	2	3	1	1	2	0	0	2	3	0	0	1	0	0	0	1
o__Synechococcales	331	325	434	512	574	385	120	518	248	1563	964	805	426	434	427	84	196	186	399	447	164	1210	1114	47	242	545	121	190	223	331	110	292	1102	862	265	489	799	54	1673	1452	515	735	66	55	147	7	142	303	319	1351	863	341	1009	107	119	1928	396	291	480	2829	1828	900
o__Cymatosirales	10	6	4	7	4	0	0	3	2	0	1	0	3	0	0	0	3	0	2	2	4	10	2	1	1	0	6	4	0	0	0	0	3	2	20	2	1	0	2	7	1	0	2	0	3	0	0	8	2	2	6	0	6	0	0	7	0	1	0	3	6	1
o__Cupressales	0	2	0	8	9	0	0	30	12	2	0	0	0	6	0	2	11	0	110	123	4	0	0	0	8	4	2	19	4	18	0	40	0	84	30	39	16	0	30	12	50	0	6	0	0	0	0	2	0	0	0	0	0	2	0	0	0	2	0	0	0	0
o__Chlorosarcinales	0	0	0	2	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0
o__Rhodothermales	206	705	356	124	122	124	14	300	99	1794	538	167	112	370	78	31	51	26	79	108	79	932	207	13	38	132	24	43	43	20	41	60	224	42	34	139	49	12	139	11864	438	522	41	14	616	3	24	53	23	168	303	108	282	88	76	584	494	642	1410	3945	12048	2957
o__Parvularculales	398	437	668	47	102	54	33	190	268	141	273	1282	418	165	168	17	45	427	123	137	9	139	239	8	37	168	43	27	13	66	14	68	159	29	279	81	80	5	131	149	166	42	43	27	36	0	31	30	1319	80	78	35	110	6	26	117	26	94	287	78	527	418
o__Chromulinales	2	40	0	18	25	13	0	22	5	8	7	4	9	2	3	5	11	4	56	31	1	8	25	1	8	45	12	12	14	7	6	3	2	5	25	20	39	2	31	16	14	1	9	1	9	0	8	18	16	10	7	0	6	2	6	3	2	15	1	1	40	87
o__Cyclophorales	0	2	0	13	17	3	3	11	2	0	0	2	0	3	0	3	3	2	4	4	1	11	0	0	3	3	1	0	4	1	2	7	1	0	1	3	0	0	23	5	2	1	0	0	0	0	2	2	0	4	2	0	0	0	3	5	0	2	0	2	0	0
o__Corynebacteriales	57654	19778	22356	9304	20031	6964	3504	29664	23202	13768	27157	9726	6280	13194	16971	3078	4532	5584	34865	16430	26232	56265	123099	21942	11086	20965	9908	3214	4493	7001	6356	3304	27038	4188	7829	9203	6619	3813	14890	12683	5571	9018	1242	2121	3098	60	8359	12203	5845	9982	18624	12444	40580	1305	2730	22303	4734	3989	3273	6336	5770	6805
o__Eurotiales	10501	87387	28362	49994	93192	12101	14455	21241	48153	19683	2088	2719	1180	167498	32824	88370	69294	4384	258845	185013	595	170	1174	21801	439815	436013	197348	293838	28389	13615	66220	113350	666	24815	21758	38032	27876	135	16984	92324	18857	664	320194	75005	3347	9	53798	10640	6823	43345	79675	112	253	2857	1651	176	460	6567	470	160	1089	268
