#NAME	H800_swab_1_S1	H800_swab_2_S1	H801_swab_1_S1	H802_swab_1_S1	H802_swab_2_S1	H803_swab_1_S1	H803_swab_2_S1	H804_swab_1_S1	H804_swab_4_S1	H805_swab_1_S1	H805_swab_2_S1	H806_swab_1_S1	H806_swab_2_S1	H807_swab_1_S1	H807_swab_2_S1	H809_swab_1_S1	H809_swab_2_S1	H810_swab_1_S1	H813_swab_3_S1	H813_swab_4_S1	H814_chip_2_S1	H814_chip_S1	H815_chip_S1	H817_chip_S1	H817_swab_1_S1	H817_swab_2_S1	H818_swab_1_S1	H818_swab_2_S1	H819_swab_1_S1	H819_swab_2_S1	H820_swab_1_S1	H820_swab_2_S1	H821_chip_S1	H821_swab_1_S1	H821_swab_2_S1	H822_swab_1_S1	H822_swab_2_S1	H823_chip_S1	H823_swab_1_S1	H825_swab_1_S1	H825_swab_2_S1	H827_chip_S1	H827_swab_1_S1	H827_swab_2_S1	H831_chip_2_S1	H831_chip_S1	H831_swab_1_S1	H831_swab_2_S1	H833_swab_1_S1	H834_swab_1_S1	H834_swab_2_S1	H835_chip_2_S1	H835_chip_S1	H837_swab_1_S1	H837_swab_2_S1	H838_chip_S1	H840_chip_S1	H840_swab_1_S1	H840_swab_2_S1	H841_chip_S1	H841_swab_1_S1	H841_swab_2_S1
f__Mesitornithidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Ktedonobacteraceae	223	448	229	1193	1897	540	178	1476	327	538	161	1310	789	922	1142	224	668	124	2547	2474	1109	9600	72737	332	1592	10038	444	1266	531	342	311	739	7597	737	911	1540	1080	237	5686	5061	1783	2844	161	102	95	42	675	1293	384	7989	9849	1545	6002	315	306	8866	2452	234	191	2400	387	226
f__Bacteriovoracaceae	9	40	25	8	13	6	0	39	10	19	30	10	12	23	21	2	7	4	32	41	0	1	9	9	26	16	9	30	2	3	2	5	2	3	18	9	12	0	19	9	5	2	1	3	7	0	15	30	4	6	1	1	4	5	12	6	4	11	15	7	16	78
f__Polypodiidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Phyllanthaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Psychidae	21	90	14	43	64	39	31	374	132	46	28	24	18	75	19	22	242	14	194	134	13	3	3	5	40	50	11	395	54	20	86	42	6	16	24	91	230	2	139	38	19	5	25	19	8	0	5	15	3	31	36	6	5	6	3	9	0	11	7	1	15	6
f__Candidatus Midichloriaceae	11	6	12	0	1	29	0	11	4	6	3	4	4	10	0	5	1	26	10	6	0	7	9	1	4	11	0	2	0	13	0	0	6	8	11	5	3	0	9	5	4	3	0	0	2	0	3	15	18	6	6	5	3	0	1	3	2	17	2	0	4	3
f__Picidae	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
f__Desulfitobacteriaceae	243	110	29	39	50	54	256	62	70	1266	198	921	913	2378	3073	13	23	16	179	91	102	364	278	33	109	82	409	30	19	6	490	13	324	12	722	40	40	20	61	167	45	58	933	41	31	0	706	1727	668	218	559	112	363	28	73	151	57	54	658	99	384	265
f__Macropodidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Icacinaceae	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Methanocaldococcaceae	0	0	0	18	39	422	0	8	0	15	2	17	36	10	5	0	5	3	6	8	0	28	15	73	64	5	9	213	0	2	2	1	74	5	3	83	52	0	3	109	40	384	17	9	0	2	7	22	0	7	21	26	78	536	659	93	54	5	0	307	17	1
f__Bathydraconidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Maluridae	0	4	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	2	0	3	0	0	0	1	3	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
f__Histionidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0
f__Meliaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Ectocarpaceae	406	152	375	40	32	11	21	38	49	138	490	131	252	60	74	29	20	9	93	57	3	25	32	5	22	51	22	17	43	23	45	40	42	29	10	46	23	3	30	38	17	22	18	31	67	0	17	27	46	52	118	12	31	8	9	14	6	7	116	49	156	1063
f__Balneatrichaceae	12	5	13	0	0	2	0	4	1	9	67	84	9	8	0	0	1	7	3	3	0	0	14	0	2	0	1	2	2	8	0	0	0	25	11	2	2	0	5	3	0	2	0	0	1	0	0	3	123	1	0	0	2	0	0	1	0	6	4	0	10	23
f__Rountreeviridae	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Dicistroviridae	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
f__Lichenihabitantaceae	108	97	219	89	119	10	15	180	69	74	86	63	64	164	216	45	126	53	137	194	26	101	135	1	89	250	77	59	78	84	43	104	42	108	51	235	173	2	226	121	90	33	24	101	9	0	24	16	30	96	71	0	11	4	6	61	16	48	60	2	9	52
f__Stigonemataceae	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Schizophyllaceae	2	16	8	53	21	6	6	43	34	19	11	113	0	7	21	43	11	12	20	16	3	2	4	1	36	71	26	26	32	16	61	36	11	15	12	15	16	0	50	30	11	3	20	14	8	0	15	11	153	23	41	0	3	20	5	6	0	17	4	1	2	4
f__Chelydridae	0	2	2	1	0	0	1	1	0	1	2	0	0	0	0	1	0	1	0	2	0	3	0	1	2	1	0	0	0	0	2	1	0	1	1	9	0	0	1	0	1	1	2	0	17	0	0	0	0	0	0	1	0	2	0	0	4	0	0	2	0	0
f__Atribacteraceae	0	3	0	0	0	0	0	0	0	4	0	3	5	0	0	2	0	0	0	0	1	24	0	0	1	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	2	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	6	1	0	0	1
f__Hyaloscyphaceae	44	275	57	782	450	49	43	575	161	130	21	43	13	272	160	615	377	13	669	832	5	9	487	12	660	532	614	250	555	330	657	610	13	855	285	274	156	0	315	248	219	95	1502	557	30	0	441	41	21	525	727	0	2	31	15	4	13	104	7	8	15	27
f__Isodiametridae	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Lysianassidae	8	322	7	64	58	29	4	23	31	30	13	106	75	22	29	8	7	5	313	66	5	14	18	2	45	49	21	202	16	17	27	36	4	29	3	25	59	2	55	19	17	0	17	22	5	0	17	121	5	10	12	0	4	4	5	4	10	8	14	4	9	12
f__Nymphaeaceae	8	9	10	23	97	7	0	74	9	27	4	6	14	5	15	17	16	10	32	90	3	5	25	0	26	73	13	31	59	28	31	82	5	33	47	103	67	0	113	34	67	2	9	7	10	0	1	21	4	12	7	0	3	7	10	0	3	11	12	0	7	7
f__Candidatus Nanopelagicaceae	9	6	3	0	0	2	2	0	13	3	4	4	2	5	3	2	0	19	0	3	9	8	28	1	0	4	1	0	8	10	8	4	12	0	5	4	4	2	2	2	4	3	0	0	4	0	4	0	0	2	2	6	17	0	0	12	8	2	2	2	2	4
f__Ceratocystidaceae	6	66	25	114	87	23	28	157	57	54	4	0	4	85	64	119	113	8	211	183	0	4	1	1	285	262	198	172	203	162	168	392	2	217	38	95	72	0	79	85	99	0	359	170	4	0	114	16	7	105	109	1	10	15	6	0	4	42	4	0	0	2
f__Xenocyprididae	0	0	0	6	8	3	2	1	0	0	0	13	20	0	0	4	0	0	7	0	0	0	0	1	0	2	0	1	2	21	1	0	236	1	0	25	3	0	6	36	17	1	1	0	4	0	7	9	0	0	9	0	0	0	0	9	25	0	1	2	4	4
f__Melanocharitidae	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Pseudobacteriovoracaceae	47	77	99	5	14	9	4	36	8	59	147	5	3	12	15	0	7	7	37	53	8	82	21	0	31	46	9	6	3	12	2	9	1	12	7	23	16	0	19	25	3	15	5	6	1	0	8	16	12	15	12	7	18	1	0	5	4	17	30	6	13	29
f__Haloferacaceae	66	55	31	2266	7856	50330	120	904	84	1501	218	804	1655	1197	1663	307	249	12	110	63	509	398	152	11313	10241	366	1433	41402	20	18	49	18	13552	24	73	9431	5265	12	45	14088	5142	56661	74	91	350	355	376	2366	120	351	570	97	310	68653	92053	16403	8281	259	177	49278	3113	879
f__Adinetidae	16	98	18	137	101	26	56	326	12	196	329	25	16	15	17	25	71	51	114	82	37	106	117	8	95	95	29	63	17	162	20	42	38	35	14	10586	73	5	111	54	100	10	25	18	18	0	15	50	21	74	91	4	18	9	3	8	9	9	88	33	61	261
f__Caldicoprobacteraceae	2	4	2	0	1	2	3	6	0	62	12	51	63	43	48	2	4	3	5	3	2	27	11	0	14	1	2	0	3	0	4	0	9	2	6	0	0	0	2	9	3	6	0	1	1	0	8	45	14	4	2	0	0	2	0	0	1	0	22	4	16	9
f__Alydidae	1	0	0	1	1	0	0	0	2	4	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	23	0	0	2	0	0	3	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
f__Kribbellaceae	533	291	307	188	372	155	162	1102	1414	490	611	310	140	752	368	91	61	124	437	371	1021	3811	8543	2020	474	395	348	59	182	344	400	83	960	120	284	220	237	138	404	334	145	396	16	46	32	3	182	198	293	536	972	971	2781	24	75	1355	194	59	84	175	77	88
f__Peptostreptococcaceae	539	729	329	62	275	60	203	116	210	831	399	891	831	1702	1029	50	175	3235	253	393	71	406	125	37	243	215	482	138	121	2648	322	65	206	1179	1519	156	72	9	170	188	141	62	332	395	110	0	646	1831	926	152	336	73	287	39	29	225	74	1484	829	110	559	646
f__Bolinopsidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
f__Porellaceae	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Pseudonocardiaceae	5163	3979	4301	5503	9358	3651	1181	40033	5719	4075	3874	5084	4103	3952	7658	922	1258	1461	18154	11165	18401	45184	83536	60995	8348	9567	4550	2137	1402	1786	1784	1329	98023	1880	11474	3655	3114	9577	6841	17387	8316	19415	407	903	643	158	2231	3590	1722	12228	27331	8856	30518	1044	1963	49324	8681	1387	1521	10150	2651	2596
f__Solibacteraceae	453	899	438	1363	1789	443	107	1788	376	464	456	327	179	655	1307	597	2187	245	4897	5593	250	669	1760	31	1714	6254	474	890	1123	479	363	1299	298	832	709	3023	2286	17	5940	1681	1200	71	132	126	94	1	471	372	576	2204	899	117	351	92	286	232	154	414	245	158	226	204
f__Retroviridae	0	0	2	6	53	17	2	16	3	0	0	4	0	2	2	6	2	4	1	18	48	0	23	13	1	7	2	2	9	3	0	5	0	26	0	12	15	0	5	12	6	2	1	0	44	0	1	2	1	7	4	0	0	2	2	1	7	1	5	0	2	0
f__Coelosphaeriaceae	0	0	0	0	0	6	0	8	0	9	2	1	5	8	0	0	2	0	3	2	0	6	104	0	4	4	0	1	8	3	0	1	6	16	1	4	11	0	11	39	27	1	0	0	0	0	0	0	0	17	7	2	0	0	0	25	2	2	0	17	19	3
f__Dorydrilidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
f__Geotriidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Candidatus Absconditicoccaceae	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	6	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	1	4	0	0	0	0	0	1	0	0	0
f__Blaberidae	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Brucellaceae	4863	1594	5728	252	273	75	499	527	291	5984	3741	2442	2719	357	258	37	154	1134	503	212	131	730	287	33	168	248	102	40	71	319	67	106	196	216	263	166	138	30	298	243	131	21	34	332	884	0	82	72	408	159	175	200	596	8	20	262	59	233	1801	45	3642	12860
f__Chaetomiaceae	174	2052	566	779	626	159	1740	1263	625	523	44	159	49	2430	1788	3471	1594	44	17135	28740	60	21	40	20	13457	1288	2759	811	2384	2420	1176	1723	187	2579	618	477	229	0	373	492	338	6	4418	7359	20	0	5356	277	172	345	418	2	6	25	39	9	9	567	20	5	20	8
f__Podoviridae	211	16	161	14	29	55	10	27	4	39	66	40	15	47	159	6	38	13	11	458	5	7	23	5	9	17	8	2	19	7	2	18	23	8	9	20	21	0	17	22	5	20	19	7	21	0	23	17	21	5	10	2	16	29	23	8	7	139	80	7	27	159
f__Chinchillidae	1	0	0	1	13	0	0	0	0	0	2	0	0	0	0	1	2	0	0	4	4	0	5	0	0	1	0	0	0	1	1	1	0	2	0	1	1	0	0	2	2	0	0	1	4	0	3	0	3	2	1	1	0	2	1	0	2	0	1	0	0	2
f__Compsopogonaceae	0	15	1	3	8	1	0	4	1	3	2	0	0	0	5	4	0	1	9	6	5	16	10	2	2	4	1	0	0	2	4	0	1	4	2	1	7	0	3	4	2	0	3	2	2	0	2	4	1	0	8	0	18	0	0	4	0	1	0	8	9	3
f__Macroscelididae	2	2	3	0	0	0	0	2	0	0	0	0	0	1	0	7	1	0	6	8	0	0	1	0	4	0	4	3	7	3	11	13	0	8	1	1	0	0	0	1	2	0	6	7	0	0	6	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
f__Danionidae	0	2	0	5	4	3	0	2	3	0	2	0	2	0	1	0	2	0	5	5	0	0	2	1	4	2	2	0	0	1	3	2	0	1	0	8	9	0	2	5	1	1	9	3	1	2	0	0	1	2	3	0	0	0	0	0	0	0	0	3	2	0
f__Taeniidae	0	5	0	5	31	11	3	9	7	2	0	0	3	1	4	4	13	15	8	7	0	1	1	1	15	9	3	20	10	11	2	6	0	0	8	51	19	0	7	2	16	15	1	3	0	0	0	5	1	3	11	0	0	6	2	6	1	4	0	0	0	1
f__Myxotrichaceae	47	115	13	381	319	20	19	298	83	31	6	8	1	110	62	140	108	12	415	358	3	6	8	17	371	470	306	231	181	112	248	233	3	213	61	155	77	0	103	88	157	3	396	183	15	0	124	33	12	195	299	0	0	9	9	0	3	24	5	0	11	2
f__Lottiidae	2	2	0	7	8	7	1	0	0	3	4	2	9	3	2	0	2	0	0	13	0	0	5	0	6	1	3	3	5	0	4	0	9	1	2	5	13	0	9	3	7	3	4	1	0	0	2	5	0	0	7	0	0	0	0	8	2	0	2	9	0	0
f__Microthrixaceae	21	21	11	10	21	9	5	25	140	18	11	16	16	22	7	1	4	5	20	23	28	245	172	45	9	24	5	8	5	4	18	6	178	3	8	8	17	39	32	85	32	22	5	4	9	0	13	29	8	10	17	68	265	0	6	108	47	6	4	29	13	7
f__Ichthyobodonidae	1	3	0	5	0	0	0	10	4	0	2	2	0	3	1	2	0	0	8	10	0	0	0	0	6	5	1	1	5	2	0	3	0	0	0	2	4	0	1	1	3	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	4	0	0	0
f__Hapalosiphonaceae	45	67	196	636	907	199	16	1183	10	344	69	124	111	61	103	54	225	59	142	162	20	313	193	16	63	159	17	142	94	76	26	151	664	521	72	295	454	16	1549	748	309	202	14	7	22	7	34	115	14	720	206	50	178	83	82	691	212	64	98	626	357	106
f__Chroococcidiopsidaceae	93	81	45	354	358	145	17	234	28	689	90	122	122	88	142	78	150	30	197	134	84	454	276	8	100	262	17	135	215	126	11	182	429	885	83	244	626	11	1424	710	190	148	16	10	44	0	21	49	22	1298	533	101	412	56	44	424	116	67	98	1090	684	129
f__Sandaracinaceae	126	247	160	115	193	84	13	421	88	113	268	133	97	72	114	21	59	31	146	243	30	213	312	16	80	184	42	44	20	89	33	102	298	76	59	143	81	15	292	163	96	95	10	25	15	2	37	47	188	56	157	37	175	53	68	214	84	34	72	130	174	213
f__Cheirogaleidae	0	2	0	1	21	3	0	4	1	0	0	0	0	0	1	2	4	4	2	9	20	0	1	4	0	1	3	0	1	0	0	6	0	7	0	0	1	0	0	3	1	0	2	0	20	0	0	1	0	2	2	0	0	1	2	0	2	0	2	0	0	0
f__Gloeomargaritaceae	0	5	0	1	6	1	0	3	1	1	1	0	0	0	0	5	2	4	2	2	2	8	2	0	5	6	0	0	0	4	0	2	1	1	3	4	2	0	14	4	2	0	0	0	2	0	0	1	1	4	0	0	8	2	0	189	2	6	0	10	5	11
f__Polyphysaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Dictyobacteraceae	34	117	43	331	570	322	26	391	71	222	78	296	226	177	128	75	226	60	724	613	287	2879	10285	65	499	2609	213	349	152	95	138	277	1386	233	455	458	328	49	1598	941	354	986	240	35	47	5	267	583	241	2375	3037	408	1243	391	461	1444	527	71	101	719	210	122
f__Exidiaceae	20	18	15	106	55	30	13	81	88	38	20	1	0	18	16	144	24	8	30	45	0	8	14	8	81	133	13	82	69	45	90	53	0	23	1	70	38	1	60	27	45	4	49	11	6	0	22	14	5	26	35	2	4	43	23	0	3	18	11	6	7	16
f__Pneumocystidaceae	14	42	11	5834	2374	828	91	93	148	192	58	4	7	62	125	238	128	6	260	139	21	0	1	152	2283	2148	432	709	175	78	140	101	4	50	20	370	181	2	193	401	382	6	1152	469	405	0	614	1356	58	33	43	20	21	6	3	0	25	191	12	0	19	11
f__Rutaceae	3	3	9	42	137	34	1	96	12	37	10	12	6	14	18	40	38	7	36	95	3	2	1	1	38	129	26	31	153	46	38	84	3	101	83	177	132	0	106	86	61	1	11	0	11	0	15	10	2	10	4	0	0	10	35	1	2	21	6	3	1	16
f__Crocodylidae	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	2	0	0
f__Thermoflexibacteraceae	10	16	7	6	8	5	52	16	4	255	386	11	8	38	13	2	6	10	2	9	3	18	5	0	2	9	1	5	0	3	0	5	8	4	10	8	11	0	14	21	3	2	1	0	8	0	1	8	6	3	12	1	10	11	4	4	6	10	27	9	67	159
f__Temoridae	21	8	1	14	54	34	0	2	6	11	3	1	5	2	2	8	8	2	9	8	0	2	2	7	12	20	5	22	9	0	3	15	4	3	2	27	86	3	50	4	8	2	15	4	0	0	3	6	2	8	16	1	6	6	4	1	0	6	7	0	2	1
f__Sargassaceae	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Desulfohalobiaceae	39	15	45	9	22	45	0	12	4	29	26	25	33	26	8	3	8	5	11	34	4	25	50	4	16	22	6	4	3	2	0	6	105	4	25	12	11	1	24	97	32	52	5	0	3	2	12	20	12	16	18	27	74	1	3	86	38	4	26	48	29	28
f__Francoaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Dysgonomonadaceae	34	70	41	18	32	16	187	48	19	495	518	59	31	29	9	4	11	62	9	71	9	38	17	1	5	48	26	4	11	9	11	8	6	7	35	25	20	1	29	48	19	9	22	54	123	0	41	95	106	5	11	6	25	70	7	11	10	15	236	27	178	1231
f__Acidithiobacillaceae	177	69	60	48	47	321	10	57	29	60	477	156	57	116	70	16	43	170	94	142	22	171	175	16	46	141	28	32	20	410	50	39	149	96	259	59	58	1	105	146	70	98	18	21	45	0	16	69	206	86	96	52	138	8	14	176	72	282	304	62	330	652
f__Melanotaeniidae	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	2	0	0	0	0	0	0	2	0	0	0	1	8	0	8	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Stereocaulaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	3	2	0	0	0	1	0	0	0	3	4	0	2	1	0	0	0	0	0	51	63	0	0	0	0	0	0	0	2	0	0	0
f__Crangonidae	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Bonnemaisoniaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Diapriidae	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Hydnoraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Pisolithaceae	14	5	5	32	34	9	2	42	29	11	3	2	0	16	2	43	5	0	10	33	5	1	3	0	19	57	11	13	47	4	30	25	0	47	11	71	109	0	69	44	36	0	17	8	0	0	4	4	0	27	44	0	3	4	0	0	4	15	4	2	2	5
f__Phakopsoraceae	1	17	0	71	39	3	5	50	27	38	19	0	2	36	16	64	31	4	39	56	0	0	1	0	80	58	170	20	68	28	225	247	0	36	13	23	13	0	25	49	33	0	82	76	4	0	64	8	6	12	19	0	0	4	2	0	3	21	6	0	3	2
f__Succinivibrionaceae	10	12	20	5	13	9	15	8	36	51	38	71	94	30	34	17	52	33	13	26	20	143	25	0	10	87	4	1	16	39	46	10	62	11	18	15	8	4	8	60	15	36	2	10	6	1	13	25	43	89	136	65	176	0	4	44	34	42	34	27	70	48
f__Kryptoperidiniaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Araucariaceae	0	0	0	24	21	4	0	29	4	3	0	0	0	0	2	1	9	0	19	42	6	0	0	0	14	9	2	23	6	4	2	18	0	34	12	53	12	0	51	19	54	0	2	2	5	0	0	0	0	3	3	1	0	0	0	0	0	0	2	1	2	0
f__Flagellariaceae	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	2	0	64	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f__Oligosphaeraceae	1	1	2	6	3	2	0	0	0	0	11	0	0	0	1	0	1	0	3	0	1	5	2	0	0	1	0	0	0	0	0	0	2	0	0	4	3	2	3	2	2	0	1	0	0	0	2	0	1	4	0	1	4	0	0	0	0	0	3	7	0	3
f__Ascoviridae	0	0	0	58	0	0	0	0	0	0	0	0	0	0	2	1	4	0	3	6	0	0	0	0	0	0	2	10	5	0	6	0	0	2	0	0	0	0	0	0	1	0	65	0	0	0	3	1	0	0	0	0	3	0	0	0	0	0	2	0	0	0
f__Angiostrongylidae	1	0	0	2	2	4	1	2	0	3	0	0	0	0	1	1	0	0	2	5	0	4	0	0	6	2	2	4	1	6	0	4	0	0	1	8	2	0	4	5	0	2	3	1	2	0	1	0	0	0	0	0	0	0	22	1	0	0	0	0	0	0
f__Serpulidae	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
